AptamerID,Target,MeanEnergy,
NC6,Glycine,-54.12727914,
NC6,Heroin,-84.45484062,
NC6,Homovanillic acid,-71.65374772,
NC6,Ibuprofen,-67.87040301,
NC6,LSD,-78.08223361,
NC6,Lactose,-111.630888,
NC6,Levamisole,-68.75619308,
NC6,Lidocaine,-72.33298725,
NC6,Lorazepam,-71.95001138,
NC6,M3P1P,-85.78521858,
NC6,MDMA,-81.05983151,
NC6,Mannitol,-92.35430328,
NC6,Mephedrone,-65.23486566,
NC6,Methadone,-71.91832878,
NC6,Methamphetamine,-63.2867122,
NC6,Methylenedioxypyrovalerone,-78.45899362,
NC6,Methylphenidate,-73.87048953,
NC6,Morphine,-78.81035519,
NC6,Naloxone,-92.69675546,
NC6,Naltrexone,-86.19798725,
NC6,Nicotine,-74.37347222,
NC6,Norepinephrine,-73.28589026,
NC6,Normorphine,-86.19798725,
NC6,Oxycodone,-87.39535064,
NC6,Papaverine,-85.10065574,
NC6,Phenylalanine,-71.13314208,
NC6,Pholedrine,-71.16082878,
NC6,Procaine,-86.71498634,
NC6,Pseudoephedrine,-73.70225865,
NC6,Quinine,-79.96392532,
NC6,Scopolamine,-139.6994331,
NC6,Serotonin,-66.93761157,
NC6,Sumatriptan,-78.62853142,
NC6,Tramadol,-83.89178279,
NC6,L-Tryptophan,-73.64471767,
NC6,Tyramine,-70.68787113,
NC6,Tyrosine,-80.85625911,
NC6,Xylazine,-57.50820811,
NC6,"N,N-dimethyltryptamine",-77.39730419,
NC62,AB-Fubinaca,-81.00677823,
NC62,Acetaminophen,-60.50154599,
NC62,Acetyl fentanyl,-78.03466758,
NC62,Alprazolam,-90.31480191,
NC62,Amoxapine,-66.37653916,
NC62,Amphetamine,-52.93131831,
NC62,Benzocaine,-82.05560109,
NC62,Benzoylecgonine,-77.61711293,
NC62,Benztropine,-80.47891621,
NC62,Bupropion,-62.21745902,
NC62,Caffeine,-80.91606102,
NC62,Chlorpromazine,-69.62877732,
NC62,Citalopram,-62.49681694,
NC62,Clomipramine,-69.66292805,
NC62,Clonazepam,-71.1444786,
NC62,Clonixin,-60.5979827,
NC62,Cocaine,-75.28137067,
NC62,Codeine,-84.28650046,
NC62,Diazepam,-55.57494308,
NC62,Diphenhydramine,-56.31521403,
NC62,Dopac,-65.83522769,
NC62,Dopamine,-65.71854508,
NC62,Ephedrine,-57.23854508,
NC62,Epinephrine,-71.38977004,
NC62,Ethylone,-65.92489754,
NC62,Fentanyl,-71.35832423,
NC62,Flunixin,-68.68428506,
NC62,Fluoxetine,-60.00224954,
NC62,Furanyl fentanyl,-69.47587432,
NC62,GABA,-57.29655738,
NC62,Glycine,-49.48459016,
NC62,Heroin,-79.39316029,
NC62,Homovanillic acid,-63.0882878,
NC62,Ibuprofen,-55.35747951,
NC62,LSD,-88.57023679,
NC62,Lactose,-120.357689,
NC62,Levamisole,-58.92196721,
NC62,Lidocaine,-66.88778005,
NC62,Lorazepam,-59.98350182,
NC62,M3P1P,-67.45371585,
NC62,MDMA,-71.85710838,
NC62,Mannitol,-88.97387067,
NC62,Mephedrone,-60.97532559,
NC62,Methadone,-65.96406876,
NC62,Methamphetamine,-51.7820765,
NC62,Methylenedioxypyrovalerone,-67.48888434,
NC62,Methylphenidate,-57.35934426,
NC62,Morphine,-80.48810565,
NC62,Naloxone,-96.605699,
NC62,Naltrexone,-79.50729053,
NC62,Nicotine,-68.98415984,
NC62,Norepinephrine,-70.81824454,
NC62,Normorphine,-79.50729053,
NC62,Oxycodone,-74.67439891,
NC62,Papaverine,-68.80660974,
NC62,Phenylalanine,-57.78497723,
NC62,Pholedrine,-59.51789162,
NC62,Procaine,-74.85415073,
NC62,Pseudoephedrine,-60.10273907,
NC62,Quinine,-84.41469945,
NC62,Scopolamine,-111.5190665,
NC62,Serotonin,-60.38479736,
NC62,Sumatriptan,-79.77040073,
NC62,Tramadol,-81.73050091,
NC62,L-Tryptophan,-68.47384335,
NC62,Tyramine,-60.09543944,
NC62,Tyrosine,-70.25990665,
NC62,Xylazine,-56.02176685,
NC62,"N,N-dimethyltryptamine",-60.26644126,
NC66,AB-Fubinaca,-68.90045765,
NC66,Acetaminophen,-60.02932605,
NC66,Acetyl fentanyl,-76.65477004,
NC66,Alprazolam,-74.20890483,
NC66,Amoxapine,-65.90377277,
NC66,Amphetamine,-54.94354736,
NC66,Benzocaine,-83.66788934,
NC66,Benzoylecgonine,-80.36881148,
NC66,Benztropine,-65.93919399,
NC66,Bupropion,-65.1477755,
NC66,Caffeine,-88.81777322,
NC66,Chlorpromazine,-52.40665756,
NC66,Citalopram,-69.22452186,
NC66,Clomipramine,-58.64153005,
NC66,Clonazepam,-70.03183743,
NC66,Clonixin,-64.98397541,
NC66,Cocaine,-72.54446266,
NC66,Codeine,-65.80817623,
NC66,Diazepam,-58.8494786,
NC66,Diphenhydramine,-60.42638889,
NC66,Dopac,-58.62938297,
NC66,Dopamine,-60.28490209,
NC66,Ephedrine,-56.43569672,
NC66,Epinephrine,-58.08513206,
NC66,Ethylone,-75.3715847,
NC66,Fentanyl,-73.03075137,
NC66,Flunixin,-63.7464367,
NC66,Fluoxetine,-60.05125455,
NC66,Furanyl fentanyl,-76.04016849,
NC66,GABA,-58.33789845,
NC66,Glycine,-52.11913024,
NC66,Heroin,-77.38913251,
NC66,Homovanillic acid,-55.08577641,
NC66,Ibuprofen,-65.03456967,
NC66,LSD,-72.00384335,
NC66,Lactose,-102.4266667,
NC66,Levamisole,-59.15961749,
NC66,Lidocaine,-67.34197177,
NC66,Lorazepam,-57.29169854,
NC66,M3P1P,-82.51115209,
NC66,MDMA,-73.36456056,
NC66,Mannitol,-84.12570583,
NC66,Mephedrone,-58.15426685,
NC66,Methadone,-55.58295082,
NC66,Methamphetamine,-52.47924408,
NC66,Methylenedioxypyrovalerone,-67.82202869,
NC66,Methylphenidate,-62.55488843,
NC66,Morphine,-63.76943078,
NC66,Naloxone,-69.4003051,
NC66,Naltrexone,-77.02089253,
NC66,Nicotine,-56.24184882,
NC66,Norepinephrine,-64.60176913,
NC66,Normorphine,-77.02089253,
NC66,Oxycodone,-70.26276639,
NC66,Papaverine,-71.5840255,
NC66,Phenylalanine,-60.77780282,
NC66,Pholedrine,-61.49663479,
NC66,Procaine,-85.48035519,
NC66,Pseudoephedrine,-61.37508652,
NC66,Quinine,-72.25183515,
NC66,Scopolamine,-126.0970378,
NC66,Serotonin,-58.75090619,
NC66,Sumatriptan,-70.56757741,
NC66,Tramadol,-60.40173953,
NC66,L-Tryptophan,-65.23978825,
NC66,Tyramine,-63.09658015,
NC66,Tyrosine,-72.93297359,
NC66,Xylazine,-53.77295537,
NC66,"N,N-dimethyltryptamine",-63.63892532,
NC69,AB-Fubinaca,-82.1372541,
NC69,Acetaminophen,-83.92804189,
NC69,Acetyl fentanyl,-87.87691029,
NC69,Alprazolam,-94.74435337,
NC69,Amoxapine,-79.92774135,
NC69,Amphetamine,-66.42820811,
NC69,Benzocaine,-107.5498611,
NC69,Benzoylecgonine,-103.4806444,
NC69,Benztropine,-69.91334244,
NC69,Bupropion,-76.87709244,
NC69,Caffeine,-100.881867,
NC69,Chlorpromazine,-63.49179645,
NC69,Citalopram,-72.65102914,
NC69,Clomipramine,-61.05148679,
NC69,Clonazepam,-92.79087432,
NC69,Clonixin,-81.89070583,
NC69,Cocaine,-85.94356785,
NC69,Codeine,-81.97052596,
NC69,Diazepam,-66.06180328,
NC69,Diphenhydramine,-64.1895674,
NC69,Dopac,-86.70928734,
NC69,Dopamine,-80.06837887,
NC69,Ephedrine,-79.0314071,
NC69,Epinephrine,-85.71409836,
NC69,Ethylone,-82.18897313,
NC69,Fentanyl,-86.12274135,
NC69,Flunixin,-90.2313684,
NC69,Fluoxetine,-66.37670765,
NC69,Furanyl fentanyl,-86.77354964,
NC69,GABA,-74.43543488,
NC69,Glycine,-62.40439663,
NC69,Heroin,-84.39291667,
NC69,Homovanillic acid,-67.78554645,
NC69,Ibuprofen,-73.24331056,
NC69,LSD,-94.96481785,
NC69,Lactose,-136.8416211,
NC69,Levamisole,-74.53005009,
NC69,Lidocaine,-85.4481694,
NC69,Lorazepam,-76.71065801,
NC69,M3P1P,-98.15171903,
NC69,MDMA,-89.14375911,
NC69,Mannitol,-115.8890893,
NC69,Mephedrone,-75.70192851,
NC69,Methadone,-58.29287341,
NC69,Methamphetamine,-73.15471084,
NC69,Methylenedioxypyrovalerone,-79.59029599,
NC69,Methylphenidate,-68.70820355,
NC69,Morphine,-83.03450592,
NC69,Naloxone,-93.06647769,
NC69,Naltrexone,-93.42614299,
NC69,Nicotine,-81.51494991,
NC69,Norepinephrine,-93.05739754,
NC69,Normorphine,-93.42614299,
NC69,Oxycodone,-92.46449454,
NC69,Papaverine,-87.04854281,
NC69,Phenylalanine,-69.21546676,
NC69,Pholedrine,-72.80257514,
NC69,Procaine,-95.15477687,
NC69,Pseudoephedrine,-68.26245674,
NC69,Quinine,-91.43942168,
NC69,Scopolamine,-145.6023566,
NC69,Serotonin,-79.30011612,
NC69,Sumatriptan,-92.68983607,
NC69,Tramadol,-71.75989071,
NC69,L-Tryptophan,-85.47792577,
NC69,Tyramine,-69.91636157,
NC69,Tyrosine,-81.07077186,
NC69,Xylazine,-64.04731785,
NC69,"N,N-dimethyltryptamine",-81.24175546,
NC7,AB-Fubinaca,-82.42189208,
NC7,Acetaminophen,-69.49716758,
NC7,Acetyl fentanyl,-85.97744991,
NC7,Alprazolam,-87.92538707,
NC7,Amoxapine,-77.76356557,
NC7,Amphetamine,-60.23433288,
NC7,Benzocaine,-96.02802823,
NC7,Benzoylecgonine,-92.75544399,
NC7,Benztropine,-79.33897996,
NC7,Bupropion,-73.87577641,
NC7,Caffeine,-87.23067623,
NC7,Chlorpromazine,-64.03950592,
NC7,Citalopram,-80.55702413,
NC7,Clomipramine,-67.04201958,
NC7,Clonazepam,-82.72298953,
NC7,Clonixin,-72.99108151,
NC7,Cocaine,-84.07117259,
NC7,Codeine,-80.15329235,
NC7,Diazepam,-68.1395674,
NC7,Diphenhydramine,-69.31629326,
NC7,Dopac,-70.00092896,
NC7,Dopamine,-71.12557377,
NC7,Ephedrine,-69.13826503,
NC7,Epinephrine,-72.49290528,
NC7,Ethylone,-74.20993625,
NC7,Fentanyl,-85.76077869,
NC7,Flunixin,-75.1034745,
NC7,Fluoxetine,-73.56994763,
NC7,Furanyl fentanyl,-88.98595628,
NC7,GABA,-67.32420993,
NC7,Glycine,-57.08916439,
NC7,Heroin,-85.24668033,
NC7,Homovanillic acid,-69.8011316,
NC7,Ibuprofen,-73.42470173,
NC7,LSD,-85.55293033,
NC7,Lactose,-116.6493192,
NC7,Levamisole,-75.79035974,
NC7,Lidocaine,-75.1288388,
NC7,Lorazepam,-72.03728142,
NC7,M3P1P,-84.99170765,
NC7,MDMA,-77.9110633,
NC7,Mannitol,-94.9466826,
NC7,Mephedrone,-68.68676002,
NC7,Methadone,-69.64032787,
NC7,Methamphetamine,-63.87398679,
NC7,Methylenedioxypyrovalerone,-80.31841758,
NC7,Methylphenidate,-72.85491803,
NC7,Morphine,-78.91421903,
NC7,Naloxone,-85.13435792,
NC7,Naltrexone,-91.87051913,
NC7,Nicotine,-70.38259791,
NC7,Norepinephrine,-76.37124772,
NC7,Normorphine,-91.87051913,
NC7,Oxycodone,-86.76964709,
NC7,Papaverine,-80.43320583,
NC7,Phenylalanine,-68.38788024,
NC7,Pholedrine,-71.7358857,
NC7,Procaine,-88.07476548,
NC7,Pseudoephedrine,-63.88020947,
NC7,Quinine,-85.16746357,
NC7,Scopolamine,-138.9537614,
NC7,Serotonin,-70.5699704,
NC7,Sumatriptan,-83.55597905,
NC7,Tramadol,-75.58750228,
NC7,L-Tryptophan,-76.82037341,
NC7,Tyramine,-64.79786885,
NC7,Tyrosine,-73.91089253,
NC7,Xylazine,-62.41982468,
NC7,"N,N-dimethyltryptamine",-71.86459016,
NC70,AB-Fubinaca,-67.21386157,
NC70,Acetaminophen,-54.86644581,
NC70,Acetyl fentanyl,-55.6679827,
NC70,Alprazolam,-69.95057832,
NC70,Amoxapine,-64.66974044,
NC70,Amphetamine,-43.56865665,
NC70,Benzocaine,-76.99732923,
NC70,Benzoylecgonine,-73.49174636,
NC70,Benztropine,-58.08341302,
NC70,Bupropion,-51.8311908,
NC70,Caffeine,-76.21255464,
NC70,Chlorpromazine,-51.40899362,
NC70,Citalopram,-56.26571949,
NC70,Clomipramine,-57.94075137,
NC70,Clonazepam,-67.41792577,
NC70,Clonixin,-54.8923816,
NC70,Cocaine,-62.58732468,
NC70,Codeine,-63.63184426,
NC70,Diazepam,-49.67634791,
NC70,Diphenhydramine,-48.06037341,
NC70,Dopac,-52.38659381,
NC70,Dopamine,-50.00321721,
NC70,Ephedrine,-53.77917122,
NC70,Epinephrine,-59.79090164,
NC70,Ethylone,-58.19729281,
NC70,Fentanyl,-61.77332878,
NC70,Flunixin,-60.22254098,
NC70,Fluoxetine,-54.54225638,
NC70,Furanyl fentanyl,-60.80329918,
NC70,GABA,-56.80918488,
NC70,Glycine,-50.17724499,
NC70,Heroin,-63.6772245,
NC70,Homovanillic acid,-53.84008652,
NC70,Ibuprofen,-51.33001138,
NC70,LSD,-67.26425091,
NC70,Lactose,-95.21764117,
NC70,Levamisole,-56.53078324,
NC70,Lidocaine,-62.12663024,
NC70,Lorazepam,-56.96700364,
NC70,M3P1P,-63.8983561,
NC70,MDMA,-55.37209016,
NC70,Mannitol,-76.52806466,
NC70,Mephedrone,-54.84826503,
NC70,Methadone,-48.74812386,
NC70,Methamphetamine,-47.94875228,
NC70,Methylenedioxypyrovalerone,-64.4525888,
NC70,Methylphenidate,-50.73741348,
NC70,Morphine,-64.76793716,
NC70,Naloxone,-61.50601321,
NC70,Naltrexone,-75.87469945,
NC70,Nicotine,-50.43869991,
NC70,Norepinephrine,-63.26154144,
NC70,Normorphine,-75.87469945,
NC70,Oxycodone,-68.62969718,
NC70,Papaverine,-55.30696038,
NC70,Phenylalanine,-52.61032104,
NC70,Pholedrine,-51.20331056,
NC70,Procaine,-60.06634563,
NC70,Pseudoephedrine,-49.68783015,
NC70,Quinine,-64.2778643,
NC70,Scopolamine,-105.482566,
NC70,Serotonin,-57.38627277,
NC70,Sumatriptan,-66.3223224,
NC70,Tramadol,-55.45134107,
NC70,L-Tryptophan,-66.40552823,
NC70,Tyramine,-46.90553734,
NC70,Tyrosine,-57.66993852,
NC70,Xylazine,-47.79132058,
NC70,"N,N-dimethyltryptamine",-50.73231785,
NC73,AB-Fubinaca,-86.81277095,
NC73,Acetaminophen,-82.69339936,
NC73,Acetyl fentanyl,-85.45194672,
NC73,Alprazolam,-95.72686475,
NC73,Amoxapine,-87.23459016,
NC73,Amphetamine,-57.49911658,
NC73,Benzocaine,-106.3930556,
NC73,Benzoylecgonine,-110.4310041,
NC73,Benztropine,-78.44903689,
NC73,Bupropion,-80.05288251,
NC73,Caffeine,-88.67625911,
NC73,Chlorpromazine,-66.75803962,
NC73,Citalopram,-76.03318078,
NC73,Clomipramine,-63.96768898,
NC73,Clonazepam,-92.99542805,
NC73,Clonixin,-72.47957423,
NC73,Cocaine,-92.30821721,
NC73,Codeine,-85.51882741,
NC73,Diazepam,-70.83299408,
NC73,Diphenhydramine,-70.06566485,
NC73,Dopac,-76.49894809,
NC73,Dopamine,-71.25118397,
NC73,Ephedrine,-78.94844718,
NC73,Epinephrine,-84.79127049,
NC73,Ethylone,-76.9886225,
NC73,Fentanyl,-95.62971767,
NC73,Flunixin,-89.08076503,
NC73,Fluoxetine,-74.26509335,
NC73,Furanyl fentanyl,-97.02977914,
NC73,GABA,-77.16144581,
NC73,Glycine,-64.69610656,
NC73,Heroin,-89.64447404,
NC73,Homovanillic acid,-76.88504781,
NC73,Ibuprofen,-73.11875683,
NC73,LSD,-98.5161612,
NC73,Lactose,-136.033026,
NC73,Levamisole,-82.96392304,
NC73,Lidocaine,-89.15989299,
NC73,Lorazepam,-80.06531421,
NC73,M3P1P,-81.52525501,
NC73,MDMA,-79.52288934,
NC73,Mannitol,-111.1688001,
NC73,Mephedrone,-78.65929645,
NC73,Methadone,-53.84848361,
NC73,Methamphetamine,-71.61182832,
NC73,Methylenedioxypyrovalerone,-86.31609517,
NC73,Methylphenidate,-74.99755009,
NC73,Morphine,-85.57784608,
NC73,Naloxone,-91.56245219,
NC73,Naltrexone,-100.5642919,
NC73,Nicotine,-74.55042577,
NC73,Norepinephrine,-89.74532559,
NC73,Normorphine,-100.5642919,
NC73,Oxycodone,-94.37416667,
NC73,Papaverine,-73.22383652,
NC73,Phenylalanine,-70.13391393,
NC73,Pholedrine,-77.83131375,
NC73,Procaine,-88.89995674,
NC73,Pseudoephedrine,-63.5107286,
NC73,Quinine,-92.77845173,
NC73,Scopolamine,-153.3876298,
NC73,Serotonin,-79.7403643,
NC73,Sumatriptan,-95.34622951,
NC73,Tramadol,-73.7884745,
NC73,L-Tryptophan,-89.51877732,
NC73,Tyramine,-63.27273907,
NC73,Tyrosine,-74.4338775,
NC73,Xylazine,-69.96654827,
NC73,"N,N-dimethyltryptamine",-72.43171676,
NC74,AB-Fubinaca,-76.94568761,
NC74,Acetaminophen,-60.03132286,
NC74,Acetyl fentanyl,-69.47557377,
NC74,Alprazolam,-85.42946038,
NC74,Amoxapine,-76.24919627,
NC74,Amphetamine,-60.25811931,
NC74,Benzocaine,-85.3549408,
NC74,Benzoylecgonine,-86.69882058,
NC74,Benztropine,-74.26045082,
NC74,Bupropion,-71.6764367,
NC74,Caffeine,-79.95899818,
NC74,Chlorpromazine,-63.86001138,
NC74,Citalopram,-78.32149362,
NC74,Clomipramine,-71.27732468,
NC74,Clonazepam,-84.09246812,
NC74,Clonixin,-65.97715392,
NC74,Cocaine,-82.81939208,
NC74,Codeine,-85.10623406,
NC74,Diazepam,-70.22108379,
NC74,Diphenhydramine,-68.12806922,
NC74,Dopac,-65.4266735,
NC74,Dopamine,-66.50692623,
NC74,Ephedrine,-69.91166211,
NC74,Epinephrine,-69.94605874,
NC74,Ethylone,-72.09028689,
NC74,Fentanyl,-69.32814663,
NC74,Flunixin,-68.94273224,
NC74,Fluoxetine,-66.21318078,
NC74,Furanyl fentanyl,-72.96436248,
NC74,GABA,-60.92248179,
NC74,Glycine,-48.18655282,
NC74,Heroin,-92.07549863,
NC74,Homovanillic acid,-68.94727004,
NC74,Ibuprofen,-70.6526776,
NC74,LSD,-81.92696494,
NC74,Lactose,-114.6308197,
NC74,Levamisole,-64.58244308,
NC74,Lidocaine,-71.82037113,
NC74,Lorazepam,-72.04063069,
NC74,M3P1P,-72.08589253,
NC74,MDMA,-71.90104964,
NC74,Mannitol,-87.57625911,
NC74,Mephedrone,-67.81867942,
NC74,Methadone,-75.01385701,
NC74,Methamphetamine,-63.76720856,
NC74,Methylenedioxypyrovalerone,-77.37334244,
NC74,Methylphenidate,-76.10535064,
NC74,Morphine,-87.44801457,
NC74,Naloxone,-87.91921676,
NC74,Naltrexone,-91.81191485,
NC74,Nicotine,-67.31777095,
NC74,Norepinephrine,-72.27711066,
NC74,Normorphine,-91.81191485,
NC74,Oxycodone,-92.27273679,
NC74,Papaverine,-69.18278233,
NC74,Phenylalanine,-69.36847678,
NC74,Pholedrine,-67.92104281,
NC74,Procaine,-73.45727914,
NC74,Pseudoephedrine,-65.2708265,
NC74,Quinine,-80.12514572,
NC74,Scopolamine,-124.2899362,
NC74,Serotonin,-69.58659153,
NC74,Sumatriptan,-78.78724499,
NC74,Tramadol,-76.34966758,
NC74,L-Tryptophan,-76.44630237,
NC74,Tyramine,-60.95975865,
NC74,Tyrosine,-72.11228825,
NC74,Xylazine,-60.51310337,
NC74,"N,N-dimethyltryptamine",-67.88058288,
NC75,AB-Fubinaca,-63.59018898,
NC75,Acetaminophen,-49.77304872,
NC75,Acetyl fentanyl,-60.25342896,
NC75,Alprazolam,-71.07688069,
NC75,Amoxapine,-54.09809882,
NC75,Amphetamine,-46.68887523,
NC75,Benzocaine,-78.03522086,
NC75,Benzoylecgonine,-61.55341985,
NC75,Benztropine,-56.14770719,
NC75,Bupropion,-63.71326958,
NC75,Caffeine,-69.66648224,
NC75,Chlorpromazine,-48.66606557,
NC75,Citalopram,-68.37392077,
NC75,Clomipramine,-51.05658698,
NC75,Clonazepam,-62.10930556,
NC75,Clonixin,-58.57727459,
NC75,Cocaine,-69.61449454,
NC75,Codeine,-59.56852231,
NC75,Diazepam,-56.14932832,
NC75,Diphenhydramine,-59.6348133,
NC75,Dopac,-56.11528005,
NC75,Dopamine,-53.2124112,
NC75,Ephedrine,-47.91802823,
NC75,Epinephrine,-52.81179417,
NC75,Ethylone,-53.08750683,
NC75,Fentanyl,-56.11153461,
NC75,Flunixin,-53.2422541,
NC75,Fluoxetine,-46.28650729,
NC75,Furanyl fentanyl,-64.4689959,
NC75,GABA,-52.66980874,
NC75,Glycine,-49.19798497,
NC75,Heroin,-77.94498179,
NC75,Homovanillic acid,-59.14987705,
NC75,Ibuprofen,-56.01440801,
NC75,LSD,-64.45290756,
NC75,Lactose,-90.32150501,
NC75,Levamisole,-60.73334472,
NC75,Lidocaine,-51.61558971,
NC75,Lorazepam,-49.99232923,
NC75,M3P1P,-55.57243852,
NC75,MDMA,-53.11126594,
NC75,Mannitol,-71.03423725,
NC75,Mephedrone,-50.47474271,
NC75,Methadone,-59.86351548,
NC75,Methamphetamine,-43.8331102,
NC75,Methylenedioxypyrovalerone,-55.7020674,
NC75,Methylphenidate,-58.36885246,
NC75,Morphine,-60.0357969,
NC75,Naloxone,-72.1323133,
NC75,Naltrexone,-63.85867486,
NC75,Nicotine,-55.36855874,
NC75,Norepinephrine,-58.14170993,
NC75,Normorphine,-63.85867486,
NC75,Oxycodone,-62.43002732,
NC75,Papaverine,-60.2164367,
NC75,Phenylalanine,-53.29945355,
NC75,Pholedrine,-60.41742942,
NC75,Procaine,-58.60310565,
NC75,Pseudoephedrine,-45.32068761,
NC75,Quinine,-61.98999545,
NC75,Scopolamine,-117.5082332,
NC75,Serotonin,-55.27625683,
NC75,Sumatriptan,-62.06573998,
NC75,Tramadol,-60.85067851,
NC75,L-Tryptophan,-56.34783015,
NC75,Tyramine,-46.05190346,
NC75,Tyrosine,-53.51668716,
NC75,Xylazine,-53.36643215,
NC75,"N,N-dimethyltryptamine",-58.72359517,
NC76,AB-Fubinaca,-70.86023224,
NC76,Acetaminophen,-62.72524135,
NC76,Acetyl fentanyl,-77.01171903,
NC76,Alprazolam,-79.14466758,
NC76,Amoxapine,-73.96268443,
NC76,Amphetamine,-57.02511612,
NC76,Benzocaine,-91.01729281,
NC76,Benzoylecgonine,-86.83467441,
NC76,Benztropine,-63.96803734,
NC76,Bupropion,-72.99358607,
NC76,Caffeine,-90.0373224,
NC76,Chlorpromazine,-55.39961066,
NC76,Citalopram,-70.53148452,
NC76,Clomipramine,-59.1752459,
NC76,Clonazepam,-80.09078552,
NC76,Clonixin,-76.05332195,
NC76,Cocaine,-81.81992031,
NC76,Codeine,-71.34153689,
NC76,Diazepam,-69.91907104,
NC76,Diphenhydramine,-63.29793033,
NC76,Dopac,-64.70531193,
NC76,Dopamine,-64.11576275,
NC76,Ephedrine,-63.10216302,
NC76,Epinephrine,-66.61175546,
NC76,Ethylone,-71.1887204,
NC76,Fentanyl,-76.60622951,
NC76,Flunixin,-70.42551002,
NC76,Fluoxetine,-61.07378415,
NC76,Furanyl fentanyl,-80.17033242,
NC76,GABA,-66.91998179,
NC76,Glycine,-57.55064891,
NC76,Heroin,-87.33548953,
NC76,Homovanillic acid,-68.46376138,
NC76,Ibuprofen,-77.0840847,
NC76,LSD,-76.75458789,
NC76,Lactose,-111.7073042,
NC76,Levamisole,-70.97133652,
NC76,Lidocaine,-73.23692395,
NC76,Lorazepam,-63.06340847,
NC76,M3P1P,-79.82895947,
NC76,MDMA,-70.10348133,
NC76,Mannitol,-87.00492714,
NC76,Mephedrone,-64.84034608,
NC76,Methadone,-62.23408242,
NC76,Methamphetamine,-56.61839026,
NC76,Methylenedioxypyrovalerone,-71.70300319,
NC76,Methylphenidate,-72.15167577,
NC76,Morphine,-72.02196494,
NC76,Naloxone,-78.20328097,
NC76,Naltrexone,-82.20374772,
NC76,Nicotine,-61.66150046,
NC76,Norepinephrine,-69.96032559,
NC76,Normorphine,-82.20374772,
NC76,Oxycodone,-75.82624772,
NC76,Papaverine,-78.41345401,
NC76,Phenylalanine,-71.70190346,
NC76,Pholedrine,-69.06499317,
NC76,Procaine,-79.23572404,
NC76,Pseudoephedrine,-61.15748406,
NC76,Quinine,-78.65981557,
NC76,Scopolamine,-135.7521676,
NC76,Serotonin,-69.5374704,
NC76,Sumatriptan,-76.69828552,
NC76,Tramadol,-67.83897541,
NC76,L-Tryptophan,-75.08297814,
NC76,Tyramine,-58.62785064,
NC76,Tyrosine,-72.26550319,
NC76,Xylazine,-58.44875,
NC76,"N,N-dimethyltryptamine",-68.97543716,
NC8,AB-Fubinaca,-81.20906193,
NC8,Acetaminophen,-67.18355419,
NC8,Acetyl fentanyl,-84.47104964,
NC8,Alprazolam,-87.4555806,
NC8,Amoxapine,-81.47734517,
NC8,Amphetamine,-60.44991576,
NC8,Benzocaine,-100.2063388,
NC8,Benzoylecgonine,-101.8269695,
NC8,Benztropine,-76.66785747,
NC8,Bupropion,-77.30069217,
NC8,Caffeine,-82.50454463,
NC8,Chlorpromazine,-64.28543716,
NC8,Citalopram,-80.71933743,
NC8,Clomipramine,-68.19952641,
NC8,Clonazepam,-88.90232013,
NC8,Clonixin,-72.20862477,
NC8,Cocaine,-91.98980647,
NC8,Codeine,-82.76066029,
NC8,Diazepam,-70.25072177,
NC8,Diphenhydramine,-70.89220856,
NC8,Dopac,-70.89653689,
NC8,Dopamine,-68.08101548,
NC8,Ephedrine,-74.10678962,
NC8,Epinephrine,-75.43787796,
NC8,Ethylone,-75.7831694,
NC8,Fentanyl,-95.49010018,
NC8,Flunixin,-75.37612477,
NC8,Fluoxetine,-74.1885041,
NC8,Furanyl fentanyl,-98.67619763,
NC8,GABA,-69.56695355,
NC8,Glycine,-57.73878415,
NC8,Heroin,-93.71964936,
NC8,Homovanillic acid,-75.53947632,
NC8,Ibuprofen,-76.07690118,
NC8,LSD,-88.70723816,
NC8,Lactose,-126.3315346,
NC8,Levamisole,-77.90212887,
NC8,Lidocaine,-79.62651867,
NC8,Lorazepam,-75.13174863,
NC8,M3P1P,-81.57835383,
NC8,MDMA,-77.35857696,
NC8,Mannitol,-99.4248429,
NC8,Mephedrone,-73.74230419,
NC8,Methadone,-64.89916667,
NC8,Methamphetamine,-67.27623406,
NC8,Methylenedioxypyrovalerone,-83.68320355,
NC8,Methylphenidate,-75.84402778,
NC8,Morphine,-84.88559426,
NC8,Naloxone,-90.14260246,
NC8,Naltrexone,-98.48581512,
NC8,Nicotine,-69.24925091,
NC8,Norepinephrine,-76.8659449,
NC8,Normorphine,-98.48581512,
NC8,Oxycodone,-93.39126594,
NC8,Papaverine,-77.9980123,
NC8,Phenylalanine,-69.46341302,
NC8,Pholedrine,-73.34519353,
NC8,Procaine,-81.56240209,
NC8,Pseudoephedrine,-63.86690801,
NC8,Quinine,-92.33794171,
NC8,Scopolamine,-142.2594035,
NC8,Serotonin,-74.71689435,
NC8,Sumatriptan,-84.17044627,
NC8,Tramadol,-76.06733379,
NC8,L-Tryptophan,-80.2930806,
NC8,Tyramine,-63.7271653,
NC8,Tyrosine,-74.26606557,
NC8,Xylazine,-65.38906648,
NC8,"N,N-dimethyltryptamine",-71.69538479,
NC82,AB-Fubinaca,-85.40905965,
NC82,Acetaminophen,-74.98286202,
NC82,Acetyl fentanyl,-85.34820583,
NC82,Alprazolam,-93.29217668,
NC82,Amoxapine,-82.47598588,
